source,user_name,review_description,review_date
App Store,Yunia dwi lestari,Coba regis bca id gagal terus. Login pun minta kirim sms lagi gagal juga. Telpon CS solusinya lama masa disuruh nunggu 3 hari kocak.,2024-05-03 03:37:40
App Store,Skizo Official,"Aplikasi scam sering eror, verifikasi ngirim pake pulsa. Permintaan verifikasi berulang kali dikirim tapi begitu di aplikasi selalu tulisannya “sesi telah habis” harus ngirim ulang terus dan motong pulsa terus",2024-05-02 14:20:14
App Store,muttaqinwildan,maaf cs BCA an fira. tadi pulsa habis. makasih dah bantu unblock bca id saya. the best 👌,2024-04-30 00:48:33
App Store,Fero Adam,"Ini kok aneh ya, saya di transfer uang kakak saya 200 ribu masuknya cuman 181.500 padahal sama2 bca transfernya. Kok bisa smp kepotong 20.000 ya ? Dan gak ada keterangannya juga di riwayat transaksinya. 

Tolong solusinya, ini kok sama2 bca malah kena potongan 20 ribu aneh banget",2024-04-30 05:45:55
App Store,elah ribet,"Verifikasi ok, pas login diminta masukin kode otp, sampe detik ini saya udah chat via wa bca & telp halo bca jawabannya kendala sinyal . Gak ada solusi . 
Heloooo sms wa internet saya bisa semua, cuma otp dari bca gak masuk masuk , aneh . Gmn mau pake aplikasi nya . 
👎🏼👎🏼👎🏼👎🏼👎🏼👎🏼👎🏼👎🏼!!",2024-04-29 08:00:41
App Store,ditaarsyil,"Udah enak sih so far, cuman blm bisa ke pake smua ya fitur nya, saran dong klo ada uang masuk kasi notif nya.. biar enak",2024-04-27 09:37:57
App Store,Naufalnazhib,"Great app, very helpful",2024-04-28 07:50:05
App Store,Superunkz,"Mudah digunakan, ga perlu ribet masukkan kode setiap transaksi atau cek. Tapi masih banyak ruang untuk perkembangan nih.
Saran dr saya, tlg ditambah pengaturan untuk auto logout dengan pilihan waktunya, kedua saya sangat senang dengan notifikasi transaksi debit, tolong ditambahkan juga dong untuk notifikasi transaksi credit beserta pengaturannya agar dapat dipilih apakah ingin menerima notifikasi tsb atau tidak.
Semoga makin berkembang lebih baik.",2024-04-24 03:01:18
App Store,trash you game,"Kenapa ya abis masukin nomer atm untul verifikasi data tulisannya terjadi kesalahan terus, dicoba ulang ulang masih aja ga bisa",2024-04-26 12:31:37
App Store,savegazaplestinesavemoslem,"ini aplikasi sebenernya lebih bagus daripada yang BCA Mobile, cuma ribet bgt suka tiba2 keluar sendiri dan akhirnya kita harus regist ulang, mana pake pulsa lagi",2024-04-26 06:14:06
App Store,Lsllapwglgpvcllxmdnridp994,"Aplikasi sering force close, sangat merugikan",2024-04-26 02:38:20
App Store,——————-17,"bingung sebingung bingungnya. pindah hp mau login gak bisa terus. udah kirim sms berkali2 sampe isi pulsa berkali2 juga, ttp tulisannya “sesi login habis” terus nelfon cs pake halo bca cuma disuruh “coba secara berkali”. gak membantu sama sekali. saya jg udah nyoba 2 minggu mas ini tp ttp ga bisa 🤣",2024-04-25 17:21:01
App Store,abrryd,"udah masukin password bener, dibilang salah. baru satu kali salah, langsung keblok. ancur. setahun 50kali nelp halo bca buat unblok sampah",2024-04-25 12:11:32
App Store,daintiest911,"Tiba2 aplikasi ke log out jadi ga bisa face id.. lupa password, lalu mau reset password prosedurnya ribet banget… harus telp halobca, abis itu ada perlu sms, sudah sms (sim card ok, pulsa banyak, jaringan ok) ehh dibilang verifikasi gagal pastikan sms terkirim, zzzz capek bgt jadinya, langsung deh klik uninstall 😑😑 tolong dong yang begini2 aja dipermudah jangan dipersulit",2024-04-25 02:01:24
App Store,kuroro.roy1,Suka sama aplikasi MyBCA. User interface nya keren. Ngga monoton seperti mobile BCA. Krn mybca saya jadi hapus aplikasi mobile BCA saya. Tp sayangnya belum ada fitur untuk hapus daftar transfer antar rekening atau antar bank di mybca. Mohon di tambahkan ya. Terima kasih,2024-04-25 01:51:56
App Store,aftonkah,"Face id error, lalu udah reset face id malah gak bisa masuk sama sekali meski pakai password",2024-04-24 12:51:56
App Store,lordepiin,bank sebelah (mandiri dan bni) udah bisa connect sumber dana qris pake kartu kredit. masa sekelas bca yang notabene brand banking terkuat dan terkenal inovatif kalah sama nih 2 bank bumn. come on mimin bca!,2024-04-15 16:52:32
App Store,Farah Shafira,"Face Id not available on iphone, please update",2024-04-22 16:32:42
App Store,Idihlebay,"Kenapa saya tidak bisa membuka aplikasinya?
Sedangkan ke aplikasi” yang lain aman” aja",2024-04-20 12:16:26
App Store,caramelmatchiato,"tidak berguna menghabiskan pulsa untuk registrasi. di chat pertanyaan lain, jawab lain. langsung mengakhiri obrolan.",2024-04-20 09:25:02
App Store,Bettsu78,"gagal terus ga tau salahnya dmn, awalnya uda di email dan berhasil tp akhirnya gagal lagi, jd sedot pulsa sms, parah",2024-04-17 18:14:26
App Store,paristiawang,"Gw gatau ini di hp gw doang ( iphone 11) atau banyak yg mengalami tapi appsnya bener2 berat, suka lag tiap mau buka dan sering force close. 

Moga2 diupdate berikutnya bisa lbh ringan lagi mengingat ini lbh lengkap dibanding m bca",2024-04-17 14:25:31
App Store,moz6969,Hallo keren bgt my bca jadi bisa keliatan semua account bca nya..tapi kenapa paylaternya sering eror..katanya opss terjadi kesalahan silahkan coba lagi..semoga cepet baik..🙏,2024-04-16 09:13:04
App Store,AbbyNao,"Apps yg memudahkan untuk memantau semua rekening dan investasi, m-bca dan klik bca dalam satu genggaman. Safety juga lebih ketat pake biometric dan tentunya ga ribet. Great Job BCA",2024-04-15 07:32:33
App Store,Juliusgea,"Sekelas bank dengan nama yang besar masa tidak ada fitur earnings? Malu dong sama sekelas  e-wallet aja ada fitur ini. Semoga fitur ini segera di keluarkan, sangat perlu untuk melihat jumlah transfer yang masuk. Oh ya satu lagi dari segi UI masih agak merepotkan bagi saya",2024-04-15 08:09:04
App Store,auliarahmatr,"Kurang fitur QRIS sumber dana bisa dari credit card, bakal tambah mantap!",2024-03-31 14:54:11
App Store,Imrnsdi,Kode aktivasi tidak terkirim terus!. Udh habis pulsa banyak juga ga kekirim terus. Harus kya mana ini? Tanya cs cuma bilng suruh nunggu 1x24 jam agar id kereset. Tolong lah dicek ini masalah kenapa.,2024-04-11 01:45:40
App Store,Fucek hotae,Jauh dari bni,2024-04-05 21:22:33
App Store,Dede Nurjaman,"saya kira proses validasi OTP sudah waktunya memanfaatkan fitur messenger salah satunya aplikasi whatsapps, dengan alasan analisis soal keterjangkauan signal provider itu belum semua wilayah/daerah terjangkau, dan OTP via SMS sudah terlalu JADUL/old. seperti fitur sebelah, mereka sudah memanfaatkan OTP whatsapps.
jadi minimalnya ada opsi untuk proses validasi OTP SMS/Whatsapps karena kita bukan hidup dijaman Pitecanthropus Erectus.
semoga usulan atau teknis problemnya dapat diakomodir terimakasih .",2024-04-05 08:15:44
App Store,helsafahrezi,Aplikasi busuk transaksi pembayaran saya melalui qris pada tanggal 19 Oktober 2023 masih dalam proses sampai sekarang tanggal 5 April 2024. Padahal bank nomor 1 di Indo tapi aja jelek. Trauma pakai BCA,2024-04-05 05:44:09
App Store,gimana dong?,"Saya ga paham salahnya dimana. Berkali-kali verifikasi via sms tapi dibilang gagal terus, dan disuruh pastiin dikirimnya ke 8988, tolong dong. Ini aplikasinya gimana ya sistemnya. Padahal udah dapat email juga untuk activate id, dan sukses, tp giliran verifikasi via sms, gagal terus. Gimana nih bca? Soalnya pas liat review, pada banyak yang punya kasus sama kayak saya.",2024-04-04 20:09:41
App Store,oksjdjwosnnx,Halah baru instal udah eror aja,2024-04-04 11:36:40
App Store,Alex Runako,Hai developer . Kenapa blikir sementara kk jadi hanya 5x? Berhubung kk bca sering di bobol. Kami sangat butuh atur kontrol buka tutup blokir sementara nya.,2024-04-04 03:15:06
App Store,cholfy,"Sudah foto ktp sejelas mungkin, ulang ulang isi data, verifikasi foto pun sama. Gagal terus, meski gimana dah biar berhasil. Dalah pakai aplikasi jadul yang tiap transfer harus ss karena ga bisa langsung share bukti transfer. Hoam",2024-04-03 09:14:06
App Store,zzzcczczczczcz,"Ganti HP atau cabut Simcard harus menunggu verifikasi dari “Tim Terkait BCA”
Di mana time window nya 1x 24jam.

Jadi siap siap aja gak bisa transaksi sampai di hubungi Yg berkuasa “Tim Terkait BCA” 
Coba hubungin call center dan minta di sambungi via call center untuk di Verifikasi oleh “Tim Terkait BCA” juga tidak bisa…. Kayanya harus outbound call.

Sangat memalukan sih untuk sekelas BCA, aplikasi nya kalah jauh dari Livin Mandiri dan Octomobile CIMB.",2024-04-03 04:06:16
App Store,Andyho87,Security over anxiety ini bank. Multi security yg mempersulit user.,2024-04-02 15:40:46
App Store,Thenzhu,Daftar my bca gagal mulu nyedot pulsa doank tiap x kirim sms…,2024-04-02 03:54:34
App Store,edi15irawan,"Di mybca belum ada fitur lifestyle, seperti di bca mobile sayangnya. Padahal aku kalo beli tiket bioskop sering lewat fitur ini",2024-04-01 09:16:39
App Store,h******i,"2024 bukannya di service aplikasi nya dirawat tapi malah dibiarin keluhan customernya, baru kali ini BCA Fail
Padahal baru dinobatkan bank terbaik dunia 2024",2024-04-01 03:30:35
App Store,kuntul mobile legend,"Setelah update terakhir membuka nya jadi leg, kondisi jaringan di lokasi saya padahal bagus",2024-04-01 03:21:18
App Store,Iclazala,"Jarang buka, tapi sering ke blokir sendiri, 1bln 2x keblokir 😭😭😭,, tolong tambahkan jenis tahapan tabunganku bisa di cek pakai my bca, jd kl cuma mau cek saldo ga perlu ke ATM",2024-03-31 16:35:14
App Store,designdwg,Kenapa mybca tdak bisa topup flaz. Harus ke  mbca. Cuman hanya bisa cek saldo flaz. Coba di perbarui lagi pelayanan nya. Biar tidak perlu punya 2 aplikasi!,2024-03-30 11:49:59
App Store,Dean22654678,"Ada bug di update terbaru, mau pilih tanggal mutasi waktu baru tap logo calendarnya aja udah crash. Mohon untuk bisa dipatch secepatnya ya 🙏",2024-03-31 05:51:18
App Store,thousandflame,"34 tahun jadi nasabah BCA, saya tidak pernah sekali pun dikecewakan.",2024-03-31 02:03:27
App Store,RanjangPanas,"Sampai dengan saat ini tdk ada notifikasi dana masuk. Ayo BCA, kapan fitur ini dibuat?",2024-03-30 16:40:02
App Store,pamskuy,"It’s good, but litle bit slow then m-mbca",2024-03-30 09:17:21
App Store,Pratama W,Tolong di perbaharui lagi untuk pengecekan mutasi rekening nya bisa lebih mudah seperti mBca karena di myBca hanya tersedia fitur bulanan saja dan tidak bisa melihat mutasi yang terbaru. Terima kasih,2024-03-30 11:21:36
App Store,viandea,"Tolong tambah pembayaran listrik, Token listrik dong",2024-03-30 05:05:12
App Store,Rizaulhaq Alfitra,"GOOD JOB BCA! In my opinion, this mbanking app is the most convenient and secure in this latest version, it's really living up to our expectations. I'm truly proud to be using BCA!",2024-03-30 07:38:45
App Store,Nicholastk,"App tampilannya bagus dan simpel, mudah digunakan, bagus sekali, tapi fungsi dari appnya kurang reliabel, QRIS sering error, loading lama, overall oke, semoga diupdate supaya lebih stabil 👍",2024-03-30 01:24:26
App Store,Aulia Afifah,baru update version 12.0.0 malah gak bisa dibuka sama sekali in gimana😂,2024-03-30 04:39:46
App Store,mamaveldea,Yeayyy.. akhirnya mybca sdh bisa transaksi pembelian pulsa pln..  BCA mantap👍..,2024-03-30 03:42:00
App Store,Calvin.Pang,Sangat simpel untuk segala jenis transaksi,2024-03-30 02:03:00
App Store,MaritoRatu,Benchmark ke Mand*ri and CimbN*aga dong fiture and UI nya.,2024-03-29 22:46:52
App Store,herry.tin2,"applikasi perbankan yg sangat cukup lengkap, mulai dari transfer sesama bank, virtual accout, ke bank berbeda, dll
bisa segala macam,hingga mutasi kita bisa lihat (e statement) super lengkap…",2024-03-30 00:00:16
App Store,o d t h,"Selama ini udah oke banged experience pake MyBCA,semoga bisa cepet tambahin fiturnya sampai ntar bisa lepas dari bca mobile.. ☺️☺️",2024-03-29 22:13:09
App Store,Endi Pramayuda,"Registrasi dan pembuatan ID cepat dan mudah, fitur face id sudah oke, user interface sangat nyaman di lihat dan fungsional. Keren!",2024-03-29 21:03:07
App Store,kancut ibuuu,"Kami dari user pengguna Mobile Banking Bca mengucapkan TRIMA KASIH atas PELAYANAN yang sudah diberikan, semoga kedepan nya lebih baik lagi",2024-03-29 20:54:28
App Store,hyd254,"apk sudah sangat baik, tapi mata sakit kalo transfer malem2 bikin dark mode dong",2024-03-29 17:31:03
App Store,Angdwiptra,"Aplikasi nya terlalu banyak loading, lemot sekali kalo mau bayar bayar",2024-03-29 19:10:09
App Store,aldirafa_,"Kita kan udh ada aplikasi HaloBCA tuh. Nah, kenapa engga MyBCA kita integrasikan? Jd kalo ada masalah apa2, kita bisa hubungi HaloBCA langsung dr aplikasi MyBCA, biar bisa sekalian disambungin ke bagian yg terkait, ga perlu milih dulu gitu.

Terus, kalau ada transaksi saldo masuk, pengen ada notifnya. Kan pengeluaran udh ada nih, tinggal pemasukan.",2024-03-29 16:32:10
App Store,Elfadias,"Semoga pengecekan managemen credit card bisa segera berpindah ke my bca ya, biar lebih ringkas juga",2024-03-29 16:03:00
App Store,Yayopriyo,"Makin suka sama mybca, makin lengkap dan tiap hari pasti pake",2024-03-29 12:31:40
App Store,GoldPlatedNick,"How on earth this app cannot explain the specific reason of “verification failed”?? I repeatedly re-verify my ID card and face recogs turned out all of them failed without specific reason (it said error at ID data, while I have put the correct ones over and over again)

Do I have to waste my time visiting the bank CS just to solve this non-sense problem?",2024-03-29 05:43:01
App Store,harwin apta,Kenao jadi lelet begini ya? Dulu pake bca karena suka sama kecepatan aplikasinya dibanding bank bank lain . Ini malah lelet banget sekarang,2024-03-28 08:07:33
App Store,Addo46,"Fitur notif pemasukan dong, lelah spam refresh tiap akhir bulan",2024-03-26 09:37:03
App Store,tunderoloa,"Please lemot bgt aplikasinya, secara UI memang jauh lebih oke tapi proses datanya kaya berat bgt deh ini 😮‍💨",2024-03-28 05:47:00
App Store,JJUDAHM,"Minta tolong di menu riwayat transaksi dimasukkan juga ""transaksi uang masuk"", supaya kalau mau ngecek uang masuk bisa jauh lebih cepat..",2024-03-26 06:38:59
App Store,uracakra,"Ayo dong BCA, masa kalah sama Bank Mandiri.. ayo dong di tunggu pembayaran Qris sumber kartu kredit.. belanja sekalian ngumpulin miles nih.. bisa yuk.. di tunggu update nya",2024-03-25 12:59:16
App Store,lifnayati,"Tolong dong tingkatkan lagi ke cepatan penggunaan face id saat masuk. Asli lemot bgt. Pdhal uda enak bisa masuk pake face id, tpi malah lemoottt",2024-03-22 08:38:17
App Store,tkhnvsy,"Katanya verifikasi nomor hp, tp gak loading2. Terus inputan nomor HP nya emang manaaa?",2024-03-25 08:01:53
App Store,Cherrygarcia18,"Senang banget bisa kombinasi beberapa akun bca di satu aplikasi. Tolong fokus ke fitur perbankan aja dong, jangan sok2 jadi super app kebanyakan fitur, sehingga aplikasi jadi lambat, loading terus terusan dan akhirnya malah sulit dipakai untuk aktivitas perbankan mendasar",2024-03-25 04:39:07
App Store,Rvv__,"Terlalu sering error, gagal login gagal transfer, berujung uang nyangkut dan harus telpon sana sini lagi",2024-03-25 04:14:43
App Store,@jakclothstorebogor,"Lemot sering eror
Benerin lah coba ini apps bagus padahal.
Kaya bank bank digital kekinian.",2024-03-25 03:04:36
App Store,Armaen,"Sejak update ke iOS17, saya tidak dapat login ke aplikasi MyBCA.",2024-03-24 10:51:17
App Store,Aku aknn,Ngabisin pulsa cuma buat daftar tpi gak bisa2,2024-03-24 02:54:58
App Store,IvanPrasetio,"Kesalahan memasukan password jangan di record dong kalo sudah benar, masa setiap kali 3x salah langsung di blok, meskipun salahnya tidak berurutan. Yang dulu - dulu masih terekam. Jadi gampang banget ke blokir. Tolong di update supaya kalo sudah input password yang benar, kesalahan yang lama tidak direkam.",2024-03-23 06:49:15
App Store,Billiejoearm,"Sudah mencoba daftar sampe 8X tapi verifikasi gagal mulu, katanya “pastikan data KTP-el udah benar” foto udh paling jelas, cahaya oke tpi tetep gagal, apa foto ktp gw beda sma skrng ya namanya jga foto 11 taun lalu ya beda, mending kalo pas udh gagal ga ga ngulang isi data tempat tinggal lah ini stiap gagal isi lagi isi lagi, cape gw bye mending bca mobil",2024-03-23 04:20:22
App Store,Fendi FB,Tolong kan ada tuh pembayaran melalui nfc hp soal nya itu lebih oke dibanding harus buka kamera dulu …jadi saran bikin fitur tap to pay…ini fitur kebantu banget bagi udh ada nfc nya,2024-03-18 15:35:01
App Store,Yuman Arya Nasrullah,Padahl sudah benar berkali kali,2024-03-20 17:23:11
App Store,Ardent dove,Sms verifikasi utk log in ga pernah bisa masuk selalu failed,2024-03-20 01:55:09
App Store,Damien Rozand,"That difficult to understand that such an important bank, one of the biggest in Indonesia , cannot have an english version of its application !",2024-03-18 11:01:15
App Store,Susahbangetnicknameajaribet,Aplikasi sulit,2024-03-16 09:20:20
App Store,alfiannrr,"Sebenarnya membantu banyak, tapi pernah ga makan karena aplikasi ini, disini perlunya kita punya bank lain",2024-03-17 10:48:50
App Store,adhalia s,"Sering bgt error, cb deh sering2 di cek ya pihak BCS. Bukannya mempermudah malah nyusahin, ga recomended",2024-03-17 10:10:15
App Store,Totok HS,"Update terakhir malah gak bisa dibuka, malah muncul pemberitahuan dipakai diperangkat lain padahal perangkat sama, tolong segera diperbaiki",2024-03-10 02:55:12
App Store,andiunpam,"Login gagal terus, verifikasi muka salah terus, laaah muka saat ini sama KTP pasti beda kalau cetak foto KTPnya 5 tahun lalu, jadi gak bisa dipakai aplikasi ini.",2024-03-15 21:57:43
App Store,Samliokkioe,"selalu gagal verifikasi, mau login sampe sekarang gagal terus. Id sama sandi udah betul tapi gagal terus 👎",2024-03-14 07:16:06
App Store,andrejauw,developer sebenernya nge tes ga sih sebelom luncurin update? dari dulu sampe sekarang tiap update selalu force close. ga selesai selesai ini masalah ga jelas banget. di tes ga sih?,2024-03-13 20:29:48
App Store,Aprillilyanti2193,"Proses verifikasi amat sangat sulit sekali dan selalu gagal , tidak membantu sama sekali. Saya sudah coba lebih dari 5 kali namun selalu gagal. Konsultasi dengan HaloBCA via chat pun tidak membantu sama sekali.",2024-03-11 14:28:42
App Store,chiky_sullivan,"versi 1.19.0 knp crash ya? biasanya aman2 aja tapi pagi ini gabisa dibuka.. langsung nutup lagi tiap log in.. crash ga mau dibuka..

dipakai di iphone 12 pro ios 17.3.1 dan iphone se 2016 ios 15.8 keduanya sama2 tidak bisa..

tolong diperbaiki.. 🙏🏻",2024-03-06 23:55:59
App Store,endymion.id,Ini tahun berapa sih User masih harus pake kirim sms utk verifikasi? 2FA pake Otp ke nomor hape terdaftar mah udah cukup… ribet amat buang2 pulsa,2024-03-07 14:20:09
App Store,Nurulitatamara,"aplikasi keluar sendiri saya lupa pasword
Mbangking keblokir tlp cs jam kerjanya sampai jam 17.00
Terus bagaimana",2024-03-07 12:02:47
App Store,Aruumm,"Buruukkk cuman ganti hp aja suruh update data lewat cabang padahal nomor hp dan data tidak ada perubahan, beda dengan bank mandiri yg hanya registrasi ulang lewat face id uda berhasil gak pakai ribet harus ke cabang 👎🏻👎🏻",2024-03-07 00:39:37
App Store,pionirjaya,"versi yang sebelum ini jalan, begitu update saat masuk apps, langsung apps tertutup.",2024-03-06 20:41:27
App Store,ppuupuu,Mau login aja loading nya seabad mau transfer loading terjadi kesalahan mulu pdhl sinyal lancar aneh bgt keselll,2024-03-05 06:17:07
App Store,edwinmiura,"cardless sudah, tap in kaya livin belum ada",2024-03-06 08:01:23
App Store,Cathanvil,"Ud aktif dr google, tp tetap gk bs login.. ud sms mpe 16x msh z gk bs.. habisin pulsa org doank",2024-03-06 06:56:37
App Store,resiandra_,"verifikasi ektp gagal terus, ngabisin pulsa doang",2024-03-05 11:02:37
App Store,kriscahyo,Why most of the time I can't login? Even I restarting the app,2024-03-05 08:02:15
App Store,TunaMayo22,"Aplikasi lola , apa apa loading mulu padahal internet normal",2024-03-05 06:42:19
App Store,subono,"Loading mulu gak efektif saat transfer 
Pake jaringan apa sih, ??? seharusnya kalau punya jaringan saterlit sendiri jangan ng lag begini . Repot",2024-03-05 06:24:17
App Store,rAnjarr,"Kebanyakan maintenance ,",2024-03-05 06:09:37
App Store,Melanii20,"Lelet banget,mau masuk ke App MyBCA nya aja mau nunggu beberapa menit,kecewa banget sih",2024-03-05 04:26:49
App Store,adamasanya,Apa harus aktif 22nya sama bca mobile? Pas uninstall susah bgt log in,2024-03-04 09:29:05
App Store,Ichsanxzx,"Terlalu lama loading di ios baru, responsiveness jauh sekali dibandingkan dengan OG BCA Mobile",2024-02-24 01:27:01
App Store,Dhiansafitri,"Seperti case2 yang sudah dituliskan. Mau log in gak bisa2, Verifikasi berkali2 gagal tapi nyedot pulsa 🫠 Solusi nya dari cs suruh coba berkala. Harus nyediain berapa puluh ribubcuma buat percobaan log in. Biasanya selalu puas sama layanan bca. Ini App nya benar2 zonk sekali.",2024-03-04 08:55:57
App Store,reymond pali,"Aplikasi malah bikin nyusahin, bikin emosi, lain kali kalau ada perbaikan aplikasi di info ke nasabah biar tidak emosi saat ada urgensin untuk menggunakan m-banking untuk transaksi.",2024-03-04 08:11:58
App Store,Fajarw22,Mau login masuk aja ggal terus hrs kirim sms terus developernya debenerin ini ngerugiin nasabah yg lg butuh penting,2024-03-04 07:44:41
App Store,User my bca,"Sering tbtb keblokir, ga sekali dua kali tapi BERKALI KALI. Cs via telp juga gabisa kasih solusi atau jaminan kl hal tsb gabakal keulang lagi, cuma dibantu open blokir & bikin password baru yg eventually jg bakal keblokir lg nantinya.  Lg ada hal urgent butuh transaksi jg tbtb aplikasi error gabisa login. Payah. Worst m banking i ever use 👎🏻👎🏻👎🏻👎🏻👎🏻",2024-03-04 07:29:41
App Store,Cliff v g,Sering crash notif oops terjadi kesalahan,2024-03-04 07:27:19
App Store,Sams Hubble,"Sejak update versi terbaru, app sering lemot, susah login
Tolong perbaiki",2024-03-04 07:20:47
App Store,Bca customer,"tolong dong mybca , mau verifikasi masuk aja harus berkali2 kirim sms karna gabisa masukkkk masukkk sampe ngabisin pulsa gue berkali2 beli pulsa !! sampah banget ini aplikasi",2024-03-02 00:28:27
App Store,Nicholas WSr,"Ganti Device saja ribet!!! Gagal verifikasi wajah terus, harus ke cabang, ribet? Pastinya!!! Bank tetangga saja OTP cukup. Lol",2024-03-01 15:09:48
App Store,Karya Logam,Aplikasi ga jelas. Reset password disuruh telfon call center. Sudah telfon call center. Dicoba lagi masih suruh telfon call center,2024-03-01 02:37:36
App Store,Yuanita Indtyas,"Verifikasi Wajah dan KTP El Gagal Terus. Berhubung foto di Ktp itu udah 11 tahun lalu, wajah pasti ada bedanya dikit. Ada solusi lain ngga?",2024-02-29 23:27:52
App Store,Ratna carel yora,Reset password berxx Pindah hp juga ggak bisa me buang waktu dan pikiran,2024-02-29 16:05:44
App Store,Retno02,"Ganti dari mbca harus aktivasi
Udah aktivasi mau masuk harus aktivasi lagi
 Sampai 5 kali. Sampai habisin pulsa tetap ga masuk-masuk sampai sekarang. Ribet banget",2024-02-29 09:31:45
App Store,Deagus26,Tolong diperbaiki dongggg nih aplikasi keliatan bagus tapi kok kayanya ngeribetin doang ya? Udh ngabisin pulsa doang buat masuk 😒 nanya ke cs bca tapi gak helpful juga hadeh🫠🫠,2024-02-29 02:36:52
App Store,Nadia0507,Ganti dong pulsa saya buat daftarkan username dan log in setelah tiba2 hilang sendiri,2024-02-28 08:43:38
App Store,V bts.,"Orang gak ngapa ngapain kok bca id nya diblokir ituloh, gak jelas gini, bukannya mempermudah malah bikin masalah, apalagi saya keadaanya sekarang mau transfer, udh hubungi layanan katanya suruh login masuk lagi, nyatanya tetep sama tulisannya bca id anda teeblokir, wong kita gak ngapa ngapain kok diblokir, konyolll",2024-02-25 10:05:27
App Store,tanayayoga95,"1.Sinyal device padahal lagi bagus, tapi Konek ke API nya kenapa berat begini ?? devnya ngga testing apa gmn ini backendnya ?
2. Sering kendala transaksi qris ( gagal ) proses ini fatal sekali harusnya GA BOLEH ADA ERROR 
3. kalo blm siap rilis ke production  sebaiknya lakuin banyak testing dulu",2024-02-25 09:18:50
App Store,Kangkoding,"Mau buka rekening. Disuruh bikin BCA ID dulu, tapi pas bikin BCA ID disuruh hubungkan dengan rekening.",2024-02-25 08:57:55
App Store,jejeeoo,"Entah kenapa selalu ad aja masalah mau pake myBca, mau aktivasi aja gagal terus berujung makan pulsa.. Errornya disuruh contact halobca tpi tetep ga dapet solusi, aku prefer BCA Mobile jauh!",2024-02-24 17:53:29
App Store,riskyana,Ribet cm mo dftr aja. Uda abs pulsa tetep gabisa login. Cs ny d telp jg gk ad solusiny. Buruk 👎,2024-02-23 08:27:07
App Store,johansebastiann,Tidak ada akses camera untuk verivikasi data,2024-02-22 11:38:05
App Store,Subhe86,"Registrasi malah gk bs login karena verif wajah error trus, d suruh hub halo BCA malah suruh nunggu , masih gk jelas aplikasi ny",2024-02-23 05:05:39
App Store,snowyjeykey97,"halo, saya biasanya pake bca mobile dan saat pake mybca malah bagian login dan regisnya ribet, suka eror dan nyedot pulsa beberapa kali, malah makin merugikan pengguna, tolong diperbaiki sistemnya, padahal fitur didalamnya udh oke, jadi saya merasa bca mobile saat ini lebih membantu saya dalam bertransaksi",2024-02-22 17:13:04
App Store,Sodiqyouth,Ini muka saya harus sampe kaya gimana biar verifikasi mukanya ga failed? Belom bisa pake fitur aplikasinya mau login aja  udah ke block bca idnya,2024-02-22 14:59:07
App Store,James7248,buat apa verifikasi pakai ktp tapi ujung ujungnya harus ke cabang terdekat? daftar 7 kali gagal terus,2024-02-22 14:54:25
App Store,Suomao,"Sistem jelek, udah regis ngga keluar2 tombol selesainya, alhasil kirim pesan terus bikin saldo terbuang2",2024-02-22 14:09:58
App Store,24120810,"Aplikasi gajelas , verifikasi muka berkali2 ga bisa 
Baru kali nemu app verif wajah gagal mulu",2024-02-22 13:25:27
App Store,Aaaoooss,Ga bisa verifikasi jelek banget ini aps ga guna,2024-02-22 13:04:49
App Store,randybarat,"Berkali-kali dan berbulan-bulan coba verifikasi ID selalu gagal dan berujung terblokir. Sudah menghubungi Call Center namun hanya bantu buka blokir saja dan kembali lagi ke masalah pertama yaitu gagal verifikasi ID. Mungkin kalau belum siap, harusnya ada opsi lain untuk verifikasi atau mungkin bisa offline ke kantor cabang.",2024-02-22 12:51:58
App Store,jskqnanoqmzmz,aplikasi sesat gabisa verif kocak,2024-02-22 12:50:13
App Store,dharmaerica,Aplikasi seharusnya hanya ambil KTP saja. Proses verifikasi wajah selalu gagal.,2024-02-22 12:37:59
App Store,PanX7,Really really bad app,2024-02-22 12:32:29
App Store,ewisdar,Wajah tidak di kenali terus capek nyoba mending daftar grab gampang,2024-02-22 12:09:16
App Store,4n0theruser,"Entah mengapa setelah verif wajah ga muncul popup layar apapun itu, nunggu lebih dari 20 menit..
Perasaan muka kaga pernah ganti😭",2024-02-22 08:25:48
App Store,dermeister88,Really hard just to sign-up. This app is being “why should be easy if you can make it difficult”.,2024-02-22 07:55:44
App Store,pertiwiasril,"Jujur ini udah coba berkali-kali foto KTP sama selfie kenapa gak sinkron ya, masa harus ganti foto ktp dulu yaaa? 
Kocak sudah banget lolos OCR nya padal mah ini muka gue jg gak berubah signifikan dari 7 tahun lalu😭😭😭😭
Malah bikin ribet sendiri karena gagal mulu. Warningnya cuma ""Verifikasi gagal dilakukan. Silakan coba lagi besok."" Udah dicoba besoknya tapi sama aja, gada arahan yg jelas bikin user bingung saja haha",2024-02-22 05:25:10
App Store,babyodt,udah 7x verifikasi gagal trs padahal data diri udah bener dan verifikasi muka udah di tempat terang. lapor ke cs bca gaada solusi hadeh,2024-02-22 04:05:12
App Store,urfebs,"Tolong buat verifikasi dipermudah,
saya udh gagal beberapa kali saat di e ktp verif.
ktp saya umur 17 dan sekarang umur 25 ya ga make sense dong untuk muka nya sama. 

tapi teman saya kok gada verif ktp untuk login ke app",2024-02-22 03:47:08
